sagtb,"col  Downs",146.3550,21
sagtb,"col  Acros",98.2000,21
sagtb,"vel Velocity Alerts (Downslope)",66.2200,7
sagtb,"vel Velocity Alerts (Across Slope)",61.0450,7
sagtb,"dis Displacement (Downslope)",296.5700,145
sagtb,"dis Displacement (Across Slope)",331.6000,145
sibta,"col  Downs",152.0550,11
sibta,"col  Acros",73.8650,11
sibta,"vel Velocity Alerts (Downslope)",45.6000,7
sibta,"vel Velocity Alerts (Across Slope)",43.7800,7
sibta,"dis Displacement (Downslope)",220.0900,145
sibta,"dis Displacement (Across Slope)",314.3050,145
sibta,"col  Downs",152.0550,11
sibta,"col  Acros",73.8650,11
sibta,"vel Velocity Alerts (Downslope)",45.6000,7
sibta,"vel Velocity Alerts (Across Slope)",43.7800,7
sibta,"dis Displacement (Downslope)",220.0900,145
sibta,"dis Displacement (Across Slope)",314.3050,145
sibtb,"col  Downs",112.3550,11
sibtb,"col  Acros",72.0350,11
sibtb,"vel Velocity Alerts (Downslope)",43.8300,7
sibtb,"vel Velocity Alerts (Across Slope)",53.4500,7
sibtb,"dis Displacement (Downslope)",155.3600,145
sibtb,"dis Displacement (Across Slope)",166.8700,145
sibtb,"col  Downs",112.3550,11
sibtb,"col  Acros",72.0350,11
sibtb,"vel Velocity Alerts (Downslope)",43.8300,7
sibtb,"vel Velocity Alerts (Across Slope)",53.4500,7
sibtb,"dis Displacement (Downslope)",155.3600,145
sibtb,"dis Displacement (Across Slope)",166.8700,145
sinb,"col  Downs",230.1750,30
sinb,"col  Acros",210.6900,30
sinb,"vel Velocity Alerts (Downslope)",149.4300,7
sinb,"vel Velocity Alerts (Across Slope)",123.6600,7
sinb,"dis Displacement (Downslope)",748.1150,145
sinb,"dis Displacement (Across Slope)",743.4450,145
sinb,"col  Downs",230.1750,30
sinb,"col  Acros",210.6900,30
sinb,"vel Velocity Alerts (Downslope)",149.4300,7
sinb,"vel Velocity Alerts (Across Slope)",123.6600,7
sinb,"dis Displacement (Downslope)",748.1150,145
sinb,"dis Displacement (Across Slope)",743.4450,145
sinsa,"col  Downs",284.8500,31
sinsa,"col  Acros",260.6900,31
sinsa,"vel Velocity Alerts (Downslope)",254.2250,7
sinsa,"vel Velocity Alerts (Across Slope)",248.8250,7
sinsa,"dis Displacement (Downslope)",1264.5300,145
sinsa,"dis Displacement (Across Slope)",1158.1800,145
sinsa,"col  Downs",284.8500,31
sinsa,"col  Acros",260.6900,31
sinsa,"vel Velocity Alerts (Downslope)",254.2250,7
sinsa,"vel Velocity Alerts (Across Slope)",248.8250,7
sinsa,"dis Displacement (Downslope)",1264.5300,145
sinsa,"dis Displacement (Across Slope)",1158.1800,145
sint,"col  Downs",178.5700,29
sint,"col  Acros",143.5500,29
sint,"vel Velocity Alerts (Downslope)",145.7100,7
sint,"vel Velocity Alerts (Across Slope)",146.6550,7
sint,"dis Displacement (Downslope)",424.8350,145
sint,"dis Displacement (Across Slope)",389.1650,145
sint,"col  Downs",178.5700,29
sint,"col  Acros",143.5500,29
sint,"vel Velocity Alerts (Downslope)",145.7100,7
sint,"vel Velocity Alerts (Across Slope)",146.6550,7
sint,"dis Displacement (Downslope)",424.8350,145
sint,"dis Displacement (Across Slope)",389.1650,145
sintb,"col  Downs",150.1650,26
sintb,"col  Acros",106.8450,26
sintb,"vel Velocity Alerts (Downslope)",84.8700,7
sintb,"vel Velocity Alerts (Across Slope)",71.6300,7
sintb,"dis Displacement (Downslope)",348.5450,145
sintb,"dis Displacement (Across Slope)",411.7050,145
sintb,"col  Downs",150.1650,26
sintb,"col  Acros",106.8450,26
sintb,"vel Velocity Alerts (Downslope)",84.8700,7
sintb,"vel Velocity Alerts (Across Slope)",71.6300,7
sintb,"dis Displacement (Downslope)",348.5450,145
sintb,"dis Displacement (Across Slope)",411.7050,145
sinu,"col  Downs",148.7300,30
sinu,"col  Acros",98.0200,30
sinu,"vel Velocity Alerts (Downslope)",78.5100,7
sinu,"vel Velocity Alerts (Across Slope)",77.7300,7
sinu,"dis Displacement (Downslope)",352.5150,145
sinu,"dis Displacement (Across Slope)",394.9650,145
sinu,"col  Downs",148.7300,30
sinu,"col  Acros",98.0200,30
sinu,"vel Velocity Alerts (Downslope)",78.5100,7
sinu,"vel Velocity Alerts (Across Slope)",77.7300,7
sinu,"dis Displacement (Downslope)",352.5150,145
sinu,"dis Displacement (Across Slope)",394.9650,145
sumta,"col  Downs",174.6950,16
sumta,"col  Acros",97.2600,16
sumta,"vel Velocity Alerts (Downslope)",59.3100,7
sumta,"vel Velocity Alerts (Across Slope)",53.8050,7
sumta,"dis Displacement (Downslope)",297.1100,145
sumta,"dis Displacement (Across Slope)",245.9800,145
sumta,"col  Downs",174.6950,16
sumta,"col  Acros",97.2600,16
sumta,"vel Velocity Alerts (Downslope)",59.3100,7
sumta,"vel Velocity Alerts (Across Slope)",53.8050,7
sumta,"dis Displacement (Downslope)",297.1100,145
sumta,"dis Displacement (Across Slope)",245.9800,145
sumtb,"col  Downs",116.9250,16
sumtb,"col  Acros",76.2800,16
sumtb,"vel Velocity Alerts (Downslope)",50.8000,7
sumtb,"vel Velocity Alerts (Across Slope)",48.9050,7
sumtb,"dis Displacement (Downslope)",211.1350,145
sumtb,"dis Displacement (Across Slope)",210.4900,145
sumtb,"col  Downs",116.9250,16
sumtb,"col  Acros",76.2800,16
sumtb,"vel Velocity Alerts (Downslope)",50.8000,7
sumtb,"vel Velocity Alerts (Across Slope)",48.9050,7
sumtb,"dis Displacement (Downslope)",211.1350,145
sumtb,"dis Displacement (Across Slope)",210.4900,145
talsa,"col  Downs",131.2200,23
talsa,"col  Acros",87.1300,23
talsa,"vel Velocity Alerts (Downslope)",82.0200,7
talsa,"vel Velocity Alerts (Across Slope)",61.4800,7
talsa,"dis Displacement (Downslope)",312.8300,145
talsa,"dis Displacement (Across Slope)",312.2250,145
talsa,"col  Downs",131.2200,23
talsa,"col  Acros",87.1300,23
talsa,"vel Velocity Alerts (Downslope)",82.0200,7
talsa,"vel Velocity Alerts (Across Slope)",61.4800,7
talsa,"dis Displacement (Downslope)",312.8300,145
talsa,"dis Displacement (Across Slope)",312.2250,145
taltb,"col  Downs",221.4750,31
taltb,"col  Acros",105.9000,31
taltb,"vel Velocity Alerts (Downslope)",82.5150,7
taltb,"vel Velocity Alerts (Across Slope)",72.0650,7
taltb,"dis Displacement (Downslope)",491.7100,145
taltb,"dis Displacement (Across Slope)",508.3400,145
taltb,"col  Downs",221.4750,31
taltb,"col  Acros",105.9000,31
taltb,"vel Velocity Alerts (Downslope)",82.5150,7
taltb,"vel Velocity Alerts (Across Slope)",72.0650,7
taltb,"dis Displacement (Downslope)",491.7100,145
taltb,"dis Displacement (Across Slope)",508.3400,145
tgata,"col  Downs",157.7950,31
tgata,"col  Acros",108.7850,31
tgata,"vel Velocity Alerts (Downslope)",93.1800,7
tgata,"vel Velocity Alerts (Across Slope)",86.6900,7
tgata,"dis Displacement (Downslope)",500.6500,145
tgata,"dis Displacement (Across Slope)",752.6000,145
tgata,"col  Downs",157.7950,31
tgata,"col  Acros",108.7850,31
tgata,"vel Velocity Alerts (Downslope)",93.1800,7
tgata,"vel Velocity Alerts (Across Slope)",86.6900,7
tgata,"dis Displacement (Downslope)",500.6500,145
tgata,"dis Displacement (Across Slope)",752.6000,145
tgatb,"col  Downs",133.8150,31
tgatb,"col  Acros",99.6650,31
tgatb,"vel Velocity Alerts (Downslope)",81.4250,7
tgatb,"vel Velocity Alerts (Across Slope)",71.8750,7
tgatb,"dis Displacement (Downslope)",374.9450,145
tgatb,"dis Displacement (Across Slope)",426.8500,145
tgatb,"col  Downs",133.8150,31
tgatb,"col  Acros",99.6650,31
tgatb,"vel Velocity Alerts (Downslope)",81.4250,7
tgatb,"vel Velocity Alerts (Across Slope)",71.8750,7
tgatb,"dis Displacement (Downslope)",374.9450,145
tgatb,"dis Displacement (Across Slope)",426.8500,145
tueta,"col  Downs",143.0450,33
tueta,"col  Acros",99.9600,33
tueta,"vel Velocity Alerts (Downslope)",94.8200,7
tueta,"vel Velocity Alerts (Across Slope)",71.8650,7
tueta,"dis Displacement (Downslope)",400.9000,145
tueta,"dis Displacement (Across Slope)",450.6400,145
tueta,"col  Downs",143.0450,33
tueta,"col  Acros",99.9600,33
tueta,"vel Velocity Alerts (Downslope)",94.8200,7
tueta,"vel Velocity Alerts (Across Slope)",71.8650,7
tueta,"dis Displacement (Downslope)",400.9000,145
tueta,"dis Displacement (Across Slope)",450.6400,145
tuetb,"col  Downs",155.4550,33
tuetb,"col  Acros",117.2100,33
tuetb,"vel Velocity Alerts (Downslope)",91.6000,7
tuetb,"vel Velocity Alerts (Across Slope)",87.4050,7
tuetb,"dis Displacement (Downslope)",387.5950,145
tuetb,"dis Displacement (Across Slope)",485.7000,145
tuetb,"col  Downs",155.4550,33
tuetb,"col  Acros",117.2100,33
tuetb,"vel Velocity Alerts (Downslope)",91.6000,7
tuetb,"vel Velocity Alerts (Across Slope)",87.4050,7
tuetb,"dis Displacement (Downslope)",387.5950,145
tuetb,"dis Displacement (Across Slope)",485.7000,145
umita,"col  Downs",133.4350,21
umita,"col  Acros",87.3250,21
umita,"vel Velocity Alerts (Downslope)",71.1150,7
umita,"vel Velocity Alerts (Across Slope)",51.4200,7
umita,"dis Displacement (Downslope)",256.3650,145
umita,"dis Displacement (Across Slope)",263.0700,145
umita,"col  Downs",133.4350,21
umita,"col  Acros",87.3250,21
umita,"vel Velocity Alerts (Downslope)",71.1150,7
umita,"vel Velocity Alerts (Across Slope)",51.4200,7
umita,"dis Displacement (Downslope)",256.3650,145
umita,"dis Displacement (Across Slope)",263.0700,145
